,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
127864,3235,417,3652,7.757793764988009
127875,3309,79,3388,41.88607594936709
127910,2382,112,2494,21.267857142857142
127922,3477,228,3705,15.25
127923,3643,116,3759,31.405172413793103
127934,809,194,1003,4.170103092783505
127935,3061,259,3320,11.818532818532818
127950,1985,118,2103,16.822033898305083
127956,1731,336,2067,5.151785714285714
127958,3510,222,3732,15.81081081081081
127967,1721,240,1961,7.170833333333333
127971,3911,138,4049,28.34057971014493
127981,2539,236,2775,10.758474576271189
127982,3813,196,4009,19.45408163265306
127989,2775,139,2914,19.964028776978417
127998,3698,232,3930,15.939655172413794
128008,3605,121,3726,29.793388429752067
128017,3492,307,3799,11.37459283387622
128039,1081,101,1182,10.702970297029704
128043,2929,194,3123,15.097938144329897
128057,788,218,1006,3.614678899082569
128059,1723,334,2057,5.158682634730539
128068,2086,63,2149,33.111111111111114
128081,3730,156,3886,23.91025641025641
128086,3343,350,3693,9.551428571428572
128091,3289,180,3469,18.272222222222226
128102,2434,490,2924,4.96734693877551
128104,3630,79,3709,45.9493670886076
128118,2375,72,2447,32.986111111111114
128124,3701,249,3950,14.863453815261044
128139,1488,56,1544,26.571428571428573
128157,3576,344,3920,10.395348837209305
128191,3775,264,4039,14.299242424242424
128201,1566,173,1739,9.052023121387284
128216,3923,157,4080,24.987261146496817
128221,2928,128,3056,22.875
128228,2363,139,2502,17.0
128243,264,3422,3686,0.0771478667445938
128248,3002,199,3201,15.085427135678392
128252,2505,118,2623,21.228813559322035
128261,2582,181,2763,14.265193370165743
128278,3074,145,3219,21.2
128281,2323,89,2412,26.10112359550562
128283,2734,185,2919,14.778378378378378
128297,2239,101,2340,22.168316831683168
128298,22,183,205,0.1202185792349726
128299,1451,444,1895,3.268018018018018
128311,1767,55,1822,32.127272727272725
128312,3168,396,3564,8.0
128321,3477,186,3663,18.693548387096776
128342,1814,76,1890,23.86842105263158
128346,3274,256,3530,12.7890625
128362,3509,23,3532,152.56521739130434
128404,3509,395,3904,8.883544303797468
128410,1890,171,2061,11.052631578947368
128416,3714,138,3852,26.91304347826087
128419,2947,182,3129,16.192307692307693
128439,1971,206,2177,9.567961165048544
128468,2949,72,3021,40.958333333333336
128470,3029,282,3311,10.74113475177305
128472,2315,139,2454,16.654676258992804
128486,3528,401,3929,8.798004987531172
128487,3458,131,3589,26.396946564885496
128489,2439,261,2700,9.344827586206897
128500,1097,376,1473,2.917553191489361
128501,436,1835,2271,0.2376021798365122
128508,3037,420,3457,7.230952380952381
128514,3534,307,3841,11.5114006514658
128520,3025,247,3272,12.246963562753036
128522,209,3739,3948,0.0558972987429794
128524,2978,209,3187,14.248803827751196
128525,2176,115,2291,18.921739130434784
128537,2838,162,3000,17.51851851851852
128542,2897,964,3861,3.005186721991701
128548,1163,365,1528,3.186301369863014
128551,2255,55,2310,41.0
128556,3351,339,3690,9.88495575221239
128560,2417,170,2587,14.217647058823529
128561,2998,191,3189,15.696335078534032
128570,2111,488,2599,4.325819672131147
128572,2117,155,2272,13.658064516129032
128580,3479,51,3530,68.2156862745098
128589,3729,143,3872,26.07692307692308
128614,3922,144,4066,27.23611111111111
128617,3866,44,3910,87.86363636363636
128623,2087,172,2259,12.133720930232558
128628,2435,107,2542,22.757009345794398
128653,2514,60,2574,41.9
128670,65,3687,3752,0.0176295090859777
128688,2413,148,2561,16.304054054054053
128690,3541,173,3714,20.46820809248555
128696,2898,211,3109,13.734597156398104
128698,2068,143,2211,14.461538461538462
128709,2865,246,3111,11.646341463414634
128711,2720,50,2770,54.4
128725,1525,291,1816,5.240549828178694
128732,3013,296,3309,10.179054054054054
128736,907,133,1040,6.819548872180451
128742,1021,287,1308,3.557491289198606
128744,396,120,516,3.3
128753,2833,141,2974,20.09219858156028
128763,2345,73,2418,32.12328767123287
128764,3800,150,3950,25.33333333333333
128769,2012,248,2260,8.112903225806452
128771,657,67,724,9.805970149253731
128773,2465,186,2651,13.25268817204301
128774,2970,118,3088,25.16949152542373
128775,3324,181,3505,18.364640883977906
128776,2794,124,2918,22.532258064516128
128782,2041,365,2406,5.5917808219178085
128783,2466,421,2887,5.85748218527316
128791,3721,131,3852,28.404580152671755
128801,1920,144,2064,13.333333333333334
128812,2924,308,3232,9.493506493506494
128815,3421,46,3467,74.3695652173913
128819,3697,145,3842,25.49655172413793
128825,3369,271,3640,12.431734317343173
128843,2742,146,2888,18.78082191780822
128846,3675,139,3814,26.43884892086331
128851,3151,308,3459,10.23051948051948
128852,3011,73,3084,41.24657534246575
128854,1196,80,1276,14.95
128861,2701,46,2747,58.71739130434783
128864,3773,109,3882,34.61467889908257
128869,2389,150,2539,15.926666666666666
128876,3208,86,3294,37.30232558139535
128880,1794,149,1943,12.04026845637584
128886,2733,95,2828,28.768421052631577
128896,3735,240,3975,15.5625
128925,2232,156,2388,14.307692307692308
128928,3404,159,3563,21.40880503144654
128929,1543,128,1671,12.0546875
128940,1385,252,1637,5.496031746031746
128943,1111,100,1211,11.11
128953,3486,168,3654,20.75
128958,3028,721,3749,4.199722607489598
128968,1565,124,1689,12.620967741935484
128969,1613,122,1735,13.221311475409836
128973,3900,87,3987,44.82758620689656
128975,2092,87,2179,24.04597701149425
128978,2722,214,2936,12.719626168224298
128986,2984,184,3168,16.217391304347824
128995,1984,122,2106,16.262295081967213
129005,2192,104,2296,21.07692307692308
129037,871,123,994,7.08130081300813
129039,1011,209,1220,4.837320574162679
129044,3686,104,3790,35.44230769230769
129049,3385,279,3664,12.132616487455197
129051,2795,57,2852,49.03508771929825
129062,3588,116,3704,30.93103448275862
129068,3714,110,3824,33.763636363636365
129083,3182,145,3327,21.944827586206895
129089,1889,77,1966,24.53246753246753
129097,2549,297,2846,8.582491582491583
129099,3050,184,3234,16.57608695652174
129102,2896,560,3456,5.171428571428572
129111,3446,131,3577,26.30534351145038
129112,2019,245,2264,8.240816326530613
129117,3138,136,3274,23.073529411764707
129128,2555,273,2828,9.35897435897436
129133,2169,120,2289,18.075
129136,3688,161,3849,22.90683229813665
129143,3760,172,3932,21.86046511627907
129144,2561,149,2710,17.187919463087248
129155,2082,133,2215,15.654135338345863
129170,1311,168,1479,7.803571428571429
129174,506,2411,2917,0.2098714226462049
129198,2522,41,2563,61.51219512195122
129203,3564,165,3729,21.6
129209,3153,178,3331,17.713483146067414
129220,3441,82,3523,41.96341463414634
129222,2358,272,2630,8.669117647058824
129223,2456,179,2635,13.720670391061452
129226,2662,223,2885,11.937219730941704
129227,2725,164,2889,16.615853658536587
129236,1446,156,1602,9.26923076923077
129239,3052,97,3149,31.463917525773194
129247,60,2918,2978,0.0205620287868403
129264,3865,46,3911,84.02173913043478
129269,3421,123,3544,27.8130081300813
129271,2538,303,2841,8.376237623762377
129288,3003,171,3174,17.56140350877193
129299,3553,176,3729,20.1875
129302,3761,187,3948,20.112299465240643
129320,2540,161,2701,15.77639751552795
129322,2265,162,2427,13.98148148148148
129323,3111,380,3491,8.186842105263159
129337,1722,229,1951,7.519650655021834
129338,2716,212,2928,12.81132075471698
129347,2061,245,2306,8.412244897959184
129348,3066,193,3259,15.8860103626943
129354,3748,193,3941,19.419689119170982
129362,3298,140,3438,23.557142857142857
129363,1337,186,1523,7.188172043010753
129376,3536,128,3664,27.625
129380,2410,247,2657,9.757085020242917
129381,1075,100,1175,10.75
129383,3589,109,3698,32.92660550458716
129405,919,151,1070,6.086092715231788
129409,3310,90,3400,36.77777777777778
129414,2253,318,2571,7.084905660377358
129417,1607,46,1653,34.93478260869565
129422,921,90,1011,10.233333333333333
129425,2914,104,3018,28.01923076923077
129435,3562,311,3873,11.453376205787782
129436,1574,162,1736,9.716049382716047
129437,1559,29,1588,53.75862068965517
129439,2733,771,3504,3.544747081712062
129442,1146,429,1575,2.6713286713286712
129448,3700,229,3929,16.157205240174672
129453,3163,127,3290,24.905511811023626
129457,2711,199,2910,13.623115577889449
129459,3102,488,3590,6.35655737704918
129460,3557,149,3706,23.87248322147651
129462,3241,149,3390,21.751677852348998
129467,2575,87,2662,29.597701149425287
129471,2563,145,2708,17.675862068965518
129492,2999,260,3259,11.534615384615384
129495,903,44,947,20.522727272727277
129526,2410,172,2582,14.011627906976743
129532,2698,67,2765,40.26865671641791
129548,2978,203,3181,14.669950738916256
129549,3651,203,3854,17.985221674876847
129558,3710,152,3862,24.407894736842103
129569,311,1510,1821,0.2059602649006622
129571,3385,398,3783,8.50502512562814
129573,2603,59,2662,44.11864406779661
129577,1783,90,1873,19.81111111111111
129583,3156,111,3267,28.43243243243243
129586,781,117,898,6.675213675213676
129613,3628,235,3863,15.438297872340426
129616,1375,83,1458,16.566265060240966
129630,1323,276,1599,4.793478260869565
129646,2563,89,2652,28.797752808988765
129654,2925,90,3015,32.5
129660,3661,157,3818,23.318471337579616
129668,3597,177,3774,20.322033898305083
129670,3466,157,3623,22.076433121019107
129680,3324,61,3385,54.49180327868852
129691,3718,215,3933,17.293023255813953
129708,2781,97,2878,28.670103092783503
129726,3321,171,3492,19.42105263157895
129730,3183,142,3325,22.41549295774648
129736,3167,243,3410,13.03292181069959
129738,1797,128,1925,14.0390625
129743,2502,258,2760,9.69767441860465
129771,3633,190,3823,19.121052631578948
129773,29,3779,3808,0.0076739878274675
129777,2737,193,2930,14.181347150259068
129788,3676,117,3793,31.418803418803417
129794,3433,126,3559,27.246031746031747
129803,1109,142,1251,7.809859154929577
129807,1918,135,2053,14.207407407407407
129809,2836,880,3716,3.2227272727272727
129814,602,1037,1639,0.5805207328833173
129829,2557,76,2633,33.64473684210526
129833,1959,128,2087,15.3046875
129844,1137,221,1358,5.144796380090498
129847,2809,184,2993,15.266304347826088
129854,3414,138,3552,24.73913043478261
129857,3386,159,3545,21.29559748427673
129864,2067,265,2332,7.8
129865,2032,118,2150,17.220338983050848
129867,2587,110,2697,23.51818181818182
129868,1824,228,2052,8.0
129874,3402,63,3465,54.0
129889,2777,414,3191,6.707729468599034
129893,888,444,1332,2.0
129896,3340,63,3403,53.01587301587302
129902,3639,93,3732,39.12903225806452
129905,2987,181,3168,16.502762430939228
129909,131,3610,3741,0.0362880886426592
129914,3480,249,3729,13.975903614457833
129922,3118,95,3213,32.82105263157895
129929,1634,69,1703,23.681159420289852
129933,3118,112,3230,27.839285714285715
129950,2571,169,2740,15.21301775147929
129963,2016,347,2363,5.809798270893372
129975,3562,164,3726,21.71951219512195
129998,3062,117,3179,26.17094017094017
130009,3621,70,3691,51.72857142857143
130043,1499,189,1688,7.931216931216931
130048,2165,231,2396,9.372294372294371
130050,2004,484,2488,4.140495867768595
130051,3692,76,3768,48.578947368421055
130069,110,1789,1899,0.0614868641699273
130074,2808,205,3013,13.697560975609756
130085,2868,265,3133,10.822641509433964
130090,1980,158,2138,12.531645569620252
130091,3163,82,3245,38.573170731707314
130099,3669,149,3818,24.624161073825505
130105,2583,179,2762,14.430167597765363
130112,3815,216,4031,17.662037037037038
130113,2587,174,2761,14.867816091954024
130115,3384,323,3707,10.476780185758514
130120,2757,139,2896,19.83453237410072
130130,3692,333,4025,11.087087087087086
130133,3041,251,3292,12.115537848605578
130137,3236,358,3594,9.039106145251395
130142,3788,252,4040,15.031746031746032
130144,1948,135,2083,14.42962962962963
130152,3522,268,3790,13.14179104477612
130177,3427,219,3646,15.64840182648402
130178,3348,233,3581,14.369098712446352
130180,3578,205,3783,17.453658536585365
130183,3830,153,3983,25.03267973856209
130184,1143,157,1300,7.280254777070064
130188,60,2937,2997,0.0204290091930541
130195,1747,321,2068,5.442367601246106
130207,3098,138,3236,22.44927536231884
130211,2363,269,2632,8.784386617100372
130223,2505,76,2581,32.96052631578947
130226,2281,203,2484,11.236453201970445
130236,237,2594,2831,0.0913646877409406
130240,1906,169,2075,11.27810650887574
130247,3115,60,3175,51.91666666666666
130248,2995,173,3168,17.3121387283237
130249,1278,128,1406,9.984375
130256,1958,66,2024,29.666666666666668
130264,1954,178,2132,10.97752808988764
130265,2629,171,2800,15.374269005847951
130276,2073,360,2433,5.758333333333334
130282,951,101,1052,9.415841584158416
130288,3418,247,3665,13.838056680161944
130295,2729,73,2802,37.38356164383562
130299,1857,276,2133,6.728260869565218
130303,3551,94,3645,37.77659574468085
130304,2257,112,2369,20.151785714285715
130308,2839,138,2977,20.57246376811594
130315,3490,210,3700,16.61904761904762
130318,2363,101,2464,23.3960396039604
130322,3866,191,4057,20.24083769633508
130331,1112,500,1612,2.224
130332,2933,282,3215,10.400709219858156
130333,1994,150,2144,13.293333333333331
130336,3272,119,3391,27.49579831932773
130357,2663,80,2743,33.2875
130361,2367,323,2690,7.328173374613003
130377,2092,117,2209,17.88034188034188
130380,3187,152,3339,20.96710526315789
130386,1182,264,1446,4.477272727272728
130389,2531,264,2795,9.587121212121213
130393,1877,123,2000,15.260162601626016
130394,2597,199,2796,13.050251256281408
130403,1372,226,1598,6.070796460176991
130411,3424,296,3720,11.567567567567568
130414,59,3733,3792,0.015804982587731
130417,3895,160,4055,24.34375
130423,2785,35,2820,79.57142857142857
130426,3437,398,3835,8.635678391959798
130430,2987,254,3241,11.75984251968504
130437,2663,66,2729,40.34848484848485
130444,3556,209,3765,17.014354066985646
130453,2111,87,2198,24.264367816091955
130468,3572,77,3649,46.38961038961039
130470,3489,174,3663,20.05172413793104
130474,3291,33,3324,99.72727272727272
130478,1828,226,2054,8.08849557522124
130481,2791,187,2978,14.925133689839573
130492,3389,288,3677,11.76736111111111
130514,3119,237,3356,13.160337552742616
130522,3261,142,3403,22.964788732394368
130528,2316,207,2523,11.18840579710145
130533,2603,186,2789,13.994623655913978
130534,3259,218,3477,14.94954128440367
130548,2113,175,2288,12.074285714285717
130552,773,114,887,6.780701754385965
130553,3162,154,3316,20.53246753246753
130554,1556,138,1694,11.27536231884058
130558,3787,161,3948,23.52173913043478
130560,3114,775,3889,4.018064516129032
130561,1694,288,1982,5.881944444444445
130564,3798,241,4039,15.759336099585065
130568,3366,97,3463,34.70103092783505
130570,2761,295,3056,9.359322033898303
130584,3811,270,4081,14.114814814814816
130588,1849,178,2027,10.387640449438202
130595,1404,186,1590,7.548387096774194
130610,3412,144,3556,23.694444444444443
130614,1766,115,1881,15.356521739130434
130617,1806,217,2023,8.32258064516129
130629,3298,74,3372,44.567567567567565
130630,2266,239,2505,9.481171548117157
130631,2623,260,2883,10.08846153846154
130638,281,2819,3100,0.0996807378503015
130657,525,218,743,2.408256880733945
130663,1621,264,1885,6.140151515151516
130667,3460,160,3620,21.625
130674,1471,80,1551,18.3875
130676,2606,177,2783,14.72316384180791
130685,65,2210,2275,0.0294117647058823
130688,3726,100,3826,37.26
130690,3607,157,3764,22.97452229299363
130702,2507,151,2658,16.602649006622517
130703,2453,141,2594,17.397163120567377
130705,3067,112,3179,27.383928571428573
130719,3697,243,3940,15.213991769547324
130720,1141,86,1227,13.267441860465116
130721,1166,429,1595,2.717948717948718
130736,1984,193,2177,10.279792746113989
130742,3279,141,3420,23.25531914893617
130743,3254,147,3401,22.13605442176871
130744,3368,139,3507,24.230215827338128
130746,2753,70,2823,39.32857142857143
130754,3607,448,4055,8.051339285714286
130763,2262,165,2427,13.709090909090907
130777,3853,173,4026,22.271676300578036
130817,3682,170,3852,21.65882352941177
130818,3335,204,3539,16.348039215686274
130823,3592,107,3699,33.570093457943926
130834,2531,164,2695,15.432926829268292
130853,1463,555,2018,2.636036036036036
130859,3862,225,4087,17.164444444444445
130865,2078,143,2221,14.531468531468532
130899,2252,33,2285,68.24242424242425
130935,3389,431,3820,7.8631090487238975
130938,1905,136,2041,14.007352941176473
130940,2444,68,2512,35.94117647058823
130943,3713,110,3823,33.75454545454546
130944,1430,78,1508,18.33333333333333
130945,3296,103,3399,32.0
130953,1825,274,2099,6.660583941605839
130960,1949,266,2215,7.327067669172933
130966,767,151,918,5.079470198675497
130969,408,1691,2099,0.2412773506800709
130989,3169,55,3224,57.61818181818182
130991,935,122,1057,7.663934426229508
131002,3283,192,3475,17.098958333333332
131005,3173,219,3392,14.488584474885844
131008,2557,107,2664,23.897196261682243
